time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-06-11T18:17:28.820Z,17.623,-94.5847,61.45,4.1,mb,,129,2.695,0.84,us,us20002p42,2015-06-12T02:19:59.463Z,"18km SSE of Hidalgotitlan, Mexico",earthquake
2015-06-11T18:08:34.690Z,33.0523333,-114.9805,0.01,1.53,ml,10,88,0.07992,0.17,ci,ci37397752,2015-06-11T18:45:02.138Z,"46km NNW of Los Algodones, B.C., MX",quarry blast
2015-06-11T18:06:14.000Z,61.5098,-150.3588,36.7,1.1,ml,,,,0.47,ak,ak11628706,2015-06-18T10:30:31.559Z,"21km W of Big Lake, Alaska",earthquake
2015-06-11T18:00:54.000Z,51.5153,-179.3623,12.8,2.5,ml,,,,0.52,ak,ak11623406,2015-06-18T10:32:00.924Z,"33km NNW of Amatignak Island, Alaska",earthquake
2015-06-11T18:00:29.000Z,36.2942,-97.5338,6.318,2.7,ml,,81,,0.25,us,us20002p51,2015-06-12T02:02:55.877Z,"22km W of Perry, Oklahoma",earthquake
2015-06-11T17:55:04.560Z,39.6708333,-121.1168333,7.56,2.29,md,48,58,0.1697,0.18,nc,nc72464681,2015-06-12T02:09:05.492Z,"24km E of Berry Creek, California",earthquake
2015-06-11T17:52:41.350Z,39.6783333,-121.1226667,7.74,2.23,md,40,71,0.1699,0.1,nc,nc72464676,2015-06-12T01:41:04.417Z,"24km E of Berry Creek, California",earthquake
2015-06-11T17:46:26.700Z,18.787,-64.26,42,2.3,Md,3,345.6,0.0880349,0,pr,pr15162008,2015-06-11T20:33:44.437Z,"55km NE of Road Town, British Virgin Islands",earthquake
2015-06-11T17:41:37.200Z,36.2916,-97.5265,6.443,2.7,ml,,54,,0.41,us,us20002p44,2015-06-12T01:44:10.554Z,"21km W of Perry, Oklahoma",earthquake
2015-06-11T17:39:19.040Z,33.2716667,-116.7885,10.14,2.09,ml,77,28,0.04345,0.21,ci,ci37397688,2015-06-11T18:27:16.200Z,"4km NW of Lake Henshaw, California",earthquake
2015-06-11T17:24:23.220Z,37.4053333,-121.7456667,10.18,1.12,md,25,85,0.03729,0.07,nc,nc72464646,2015-06-12T01:06:03.750Z,"6km ENE of East Foothills, California",earthquake
2015-06-11T17:19:02.000Z,60.7817,-151.9371,90.7,1.6,ml,,,,0.56,ak,ak11623353,2015-06-18T10:30:12.568Z,"36km WNW of Nikiski, Alaska",earthquake
2015-06-11T17:18:37.000Z,51.2588,-179.424,25.3,2.9,ml,,,,0.72,ak,ak11623349,2015-06-18T10:31:00.865Z,"22km W of Amatignak Island, Alaska",earthquake
2015-06-11T17:11:18.000Z,53.6319,-165.8077,24.6,1.6,ml,,,,0.17,ak,ak11628702,2015-06-18T10:30:33.526Z,"55km ESE of Unalaska, Alaska",earthquake
2015-06-11T17:01:58.000Z,61.4349,-147.8062,11.4,1.7,ml,,,,0.69,ak,ak11623344,2015-06-18T10:30:14.891Z,"64km ESE of Lazy Mountain, Alaska",earthquake
2015-06-11T16:40:30.500Z,37.6403333,-118.928,5.61,1.17,md,6,113,0.02285,0.01,nc,nc72464631,2015-06-11T18:34:24.520Z,"3km ESE of Mammoth Lakes, California",earthquake
2015-06-11T16:26:05.000Z,53.4741,-163.7529,68.9,2.4,ml,,,,0.48,ak,ak11628700,2015-06-18T10:30:43.528Z,"152km ESE of Akutan, Alaska",earthquake
2015-06-11T16:23:51.000Z,51.1967,-179.4876,20,1.9,ml,,,,0.74,ak,ak11628699,2015-06-18T17:47:02.718Z,"27km WSW of Amatignak Island, Alaska",earthquake
2015-06-11T16:12:19.820Z,27.8026,85.5908,25.17,4.8,mb,,76,0.259,0.65,us,us20002p1y,2015-06-17T04:35:45.333Z,"11km NE of Nagarkot, Nepal",earthquake
2015-06-11T16:04:13.620Z,12.9656,146.2994,33.52,5.3,mb,,26,2.304,0.8,us,us20002p1q,2015-06-12T14:04:30.372Z,"164km ESE of Yigo Mayor's Office, Guam",earthquake
2015-06-11T15:58:20.140Z,18.8982,145.4101,228.9,4.4,mb,,139,2.559,0.77,us,us20002p1n,2015-06-12T13:48:17.495Z,"30km WNW of Agrihan, Northern Mariana Islands",earthquake
2015-06-11T15:47:47.450Z,38.808,-122.7613333,1.46,1.38,md,39,49,0.007467,0.04,nc,nc72464606,2015-06-13T02:11:03.256Z,"3km WSW of Cobb, California",earthquake
2015-06-11T15:43:49.700Z,18.9022,-65.1453,43,2.7,Md,12,208.8,0.5758201,0.28,pr,pr15162007,2015-06-12T13:42:20.040Z,"66km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-06-11T15:24:49.000Z,59.9317,-150.4829,48.4,1.2,ml,,,,0.32,ak,ak11623292,2015-06-18T10:30:32.982Z,"50km ENE of Fritz Creek, Alaska",earthquake
2015-06-11T15:10:15.000Z,53.2178,-169.2443,22.1,2.8,ml,,,,0.67,ak,ak11623290,2015-06-18T10:31:39.787Z,"40km NW of Nikolski, Alaska",earthquake
2015-06-11T15:02:13.370Z,38.7716667,-122.6945,1.9,1.43,md,35,43,0.005109,0.1,nc,nc72464591,2015-06-12T22:28:31.862Z,"5km E of The Geysers, California",earthquake
2015-06-11T14:28:00.430Z,33.335,-115.7751667,4.54,1.59,ml,45,54,0.03924,0.19,ci,ci37397448,2015-06-11T16:40:20.760Z,"4km WSW of Bombay Beach, California",earthquake
2015-06-11T14:25:51.000Z,55.9762,-159.5286,88.2,2,ml,,,,0.3,ak,ak11628694,2015-06-18T10:09:09.456Z,"56km WSW of Chignik Lake, Alaska",earthquake
2015-06-11T14:22:54.700Z,18.679,-66.5921,31,2.4,Md,12,230.4,0.20840915,0.12,pr,pr15162006,2015-06-11T14:44:01.469Z,"25km NNW of Barceloneta, Puerto Rico",earthquake
2015-06-11T14:17:54.530Z,37.4403333,-121.7871667,6.88,1.05,md,16,108,0.06889,0.03,nc,nc72464586,2015-06-11T22:26:04.850Z,"7km NNE of East Foothills, California",earthquake
2015-06-11T14:04:53.180Z,36.1101667,-117.8908333,2.46,1.96,ml,26,63,0.1022,0.12,ci,ci37397432,2015-06-11T16:13:21.610Z,"9km NE of Coso Junction, California",earthquake
2015-06-11T14:00:39.000Z,61.3506,-146.5021,14.6,1.5,ml,,,,0.67,ak,ak11623287,2015-06-18T10:09:18.300Z,"25km NNW of Valdez, Alaska",earthquake
2015-06-11T13:49:08.000Z,60.268,-140.7002,8.5,1,ml,,,,0.43,ak,ak11623286,2015-06-18T17:47:07.784Z,"97km NNW of Yakutat, Alaska",earthquake
2015-06-11T13:27:12.480Z,41.183,-122.1335,2.15,1.52,md,13,75,0.09149,0.04,nc,nc72464571,2015-06-11T16:01:30.650Z,"8km S of McCloud, California",earthquake
2015-06-11T13:21:21.830Z,38.7468338,-122.7131653,3.16,1,md,10,136,0.01549,0.04,nc,nc72464566,2015-06-11T13:22:58.940Z,"5km SE of The Geysers, California",earthquake
2015-06-11T13:06:46.000Z,53.3798,-163.6791,41.5,2.3,ml,,,,0.43,ak,ak11628691,2015-06-18T10:09:08.204Z,"161km ESE of Akutan, Alaska",earthquake
2015-06-11T12:52:27.040Z,33.5626667,-116.8136667,8.82,2.19,ml,95,19,0.05167,0.21,ci,ci37397416,2015-06-11T16:07:10.830Z,"13km W of Anza, California",earthquake
2015-06-11T12:51:08.870Z,36.5495,-89.557,5.14,2.46,md,27,48,0.01599,0.14,nm,nm60104681,2015-06-11T18:33:13.007Z,"4km SSW of New Madrid, Missouri",earthquake
2015-06-11T12:40:00.510Z,36.044,-120.6046667,6.85,1.97,md,81,43,0.02569,0.06,nc,nc72464556,2015-06-12T01:46:10.270Z,"24km WSW of Coalinga, California",earthquake
2015-06-11T12:35:45.430Z,11.6296,142.8,10,4.9,mb,,95,4.619,0.89,us,us20002nyw,2015-06-11T20:38:19.455Z,"272km SW of Merizo Village, Guam",earthquake
2015-06-11T12:30:44.480Z,39.4211667,-121.4968333,6.53,1.17,md,11,86,0.03297,0.08,nc,nc72464551,2015-06-12T22:33:47.360Z,"3km ESE of Palermo, California",earthquake
2015-06-11T12:27:31.000Z,46.6198,-112.3563,6.2,1.2,mc,20,79.1999936640005,0.1293574,0.14,mb,mb15681806,2015-06-11T21:11:53.003Z,"18km W of Helena West Side, Montana",earthquake
2015-06-11T12:24:39.641Z,37.1966,-114.7604,9.5099,1.46,ml,15,110.98,0.313,0.1903,nn,nn00498214,2015-06-11T19:56:11.972Z,"40km ESE of Alamo, Nevada",earthquake
2015-06-11T12:21:32.000Z,51.225,-179.5,14.6,2.1,ml,,,,0.71,ak,ak11628688,2015-06-18T10:09:06.159Z,"27km W of Amatignak Island, Alaska",earthquake
2015-06-11T12:18:13.000Z,51.2386,-179.4622,25.6,3.2,ml,,,,0.61,ak,ak11623239,2015-06-18T10:10:00.566Z,"24km W of Amatignak Island, Alaska",earthquake
2015-06-11T12:12:29.000Z,52.4421,-169.3056,24.3,2.1,ml,,,,0.32,ak,ak11628686,2015-06-18T10:09:05.068Z,"62km SSW of Nikolski, Alaska",earthquake
2015-06-11T11:58:55.520Z,40.345,-124.6141667,21.75,2.63,md,32,260,0.2483,0.13,nc,nc72464546,2015-06-12T01:14:04.339Z,"39km SW of Ferndale, California",earthquake
2015-06-11T11:57:48.940Z,33.037,-115.9126667,5.61,1.17,ml,28,61,0.1095,0.19,ci,ci37397368,2015-06-11T15:41:37.705Z,"24km ESE of Ocotillo Wells, California",earthquake
2015-06-11T11:57:00.000Z,51.6561,-176.4372,42.3,1.3,ml,,,,0.41,ak,ak11628685,2015-06-18T10:09:04.271Z,"29km SSE of Adak, Alaska",earthquake
2015-06-11T11:26:10.970Z,38.7995,-122.7691667,2.04,1.92,md,63,50,0.007467,0.08,nc,nc72464536,2015-06-12T15:47:55.190Z,"2km NNW of The Geysers, California",earthquake
2015-06-11T11:21:04.950Z,36.1415,-120.7325,5.56,1.1,md,22,88,0.03299,0.07,nc,nc72464531,2015-06-12T00:57:30.500Z,"33km W of Coalinga, California",earthquake
2015-06-11T11:15:35.610Z,36.2366667,-89.4178333,6.79,1.27,md,10,62,0.006779,0.05,nm,nm60104671,2015-06-11T14:48:08.280Z,"6km ESE of Ridgely, Tennessee",earthquake
2015-06-11T11:12:27.000Z,62.125,-148.0911,19,1.2,ml,,,,0.69,ak,ak11623237,2015-06-18T10:09:24.799Z,"54km NE of Sutton-Alpine, Alaska",earthquake
2015-06-11T10:51:18.000Z,51.5186,-177.3613,25.7,1.3,ml,,,,0.23,ak,ak11628683,2015-06-18T10:09:03.427Z,"63km SW of Adak, Alaska",earthquake
2015-06-11T10:47:00.000Z,60.2175,-141.119,10.7,1.6,ml,,,,0.65,ak,ak11623235,2015-06-18T17:47:08.628Z,"74km ENE of Cape Yakataga, Alaska",earthquake
2015-06-11T10:46:06.530Z,38.0975,-122.2406667,6.92,1.34,md,31,104,0.02566,0.11,nc,nc72464516,2015-06-11T22:11:00.200Z,"1km ESE of Vallejo, California",earthquake
2015-06-11T10:33:24.400Z,18.0585,-68.3777,164,3.8,Md,12,334.8,1.2693195,0.14,pr,pr15162005,2015-06-11T11:25:10.558Z,"43km SE of Boca de Yuma, Dominican Republic",earthquake
2015-06-11T10:28:36.390Z,36.2797,-97.5309,5,2.9,mb_lg,,113,0.428,0.46,us,us20002nye,2015-06-11T18:31:18.489Z,"21km W of Perry, Oklahoma",earthquake
2015-06-11T10:18:17.590Z,36.2742,-97.5894,5,3.1,mb_lg,,68,0.488,0.67,us,us20002ny8,2015-06-11T10:36:05.944Z,"27km W of Perry, Oklahoma",earthquake
2015-06-11T10:11:15.000Z,51.4819,179.7097,6.7,1.1,ml,,,,0.54,ak,ak11628681,2015-06-18T10:09:02.033Z,"52km S of Semisopochnoi Island, Alaska",earthquake
2015-06-11T10:08:32.810Z,-7.1466,154.6089,17.32,4.8,mb,,105,3.813,0.83,us,us20002nya,2015-06-11T18:11:21.214Z,"133km SW of Panguna, Papua New Guinea",earthquake
2015-06-11T10:05:44.000Z,58.9648,-152.0596,67.7,3,ml,,,,0.8,ak,ak11623223,2015-06-18T10:11:00.604Z,"80km SSW of Homer, Alaska",earthquake
2015-06-11T09:58:53.890Z,36.2862,-97.5271,4.48,2.6,mb_lg,,87,0.427,0.45,us,us20002pvx,2015-06-15T05:24:24.766Z,"21km W of Perry, Oklahoma",earthquake
2015-06-11T09:52:35.930Z,33.037,-115.9105,7.51,1.57,ml,38,43,0.1083,0.2,ci,ci37397312,2015-06-11T15:29:42.980Z,"24km ESE of Ocotillo Wells, California",earthquake
2015-06-11T09:48:35.310Z,40.3703333,-122.1005,12.92,1.32,md,16,80,0.1465,0.03,nc,nc72464506,2015-06-11T15:49:27.750Z,"15km E of Cottonwood, California",earthquake
2015-06-11T09:19:22.320Z,29.7601,131.3524,34.34,5,mb,,124,1.908,0.92,us,us20002nxu,2015-06-11T17:21:50.264Z,"113km SSE of Nishinoomote, Japan",earthquake
2015-06-11T08:59:45.000Z,60.2122,-141.1792,0,1.3,ml,,,,0.63,ak,ak11623181,2015-06-18T10:09:27.994Z,"71km ENE of Cape Yakataga, Alaska",earthquake
2015-06-11T08:50:17.860Z,41.2683333,-111.5406667,5.85,1.63,ml,26,125,0.195,0.25,uu,uu60113962,2015-06-11T22:20:24.930Z,"25km ENE of Mountain Green, Utah",earthquake
2015-06-11T08:32:51.000Z,62.3497,-142.5923,13.4,1.7,ml,,,,0.81,ak,ak11623141,2015-06-18T17:47:10.359Z,"111km S of Tok, Alaska",earthquake
2015-06-11T08:32:42.000Z,63.4226,-151.3714,12.1,2.5,ml,,,,0.76,ak,ak11623139,2015-06-18T10:10:39.467Z,"120km W of Cantwell, Alaska",earthquake
2015-06-11T08:29:06.430Z,1.6578,-90.8355,10.01,4.7,mb,,161,2.38,1.46,us,us20002nxr,2015-06-11T16:31:50.082Z,"270km NNW of Puerto Ayora, Ecuador",earthquake
2015-06-11T08:18:39.050Z,19.4843333,-155.5966667,2.58,1.89,ml,18,75,0.0008934,0.14,hv,hv60957986,2015-06-11T20:33:00.630Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-06-11T06:57:36.570Z,35.4868333,-118.2936667,3.017,1.21,ml,14,128,0.1346,0.16,ci,ci37397272,2015-06-11T14:22:37.083Z,"21km ESE of Bodfish, California",earthquake
2015-06-11T06:56:58.000Z,51.7949,-176.3251,59.6,1.5,ml,,,,0.27,ak,ak11628673,2015-06-18T10:09:33.942Z,"24km ESE of Adak, Alaska",earthquake
2015-06-11T06:36:20.700Z,18.5893,-65.6754,82,2.8,Md,7,208.8,0.35932611,0.2,pr,pr15162003,2015-06-11T14:38:47.712Z,"24km N of Luquillo, Puerto Rico",earthquake
2015-06-11T06:34:40.800Z,18.1187,-66.7366,18,2.8,Md,10,122.4,0.13564561,0.15,pr,pr15162002,2015-06-11T14:37:08.622Z,"6km NNE of Santo Domingo, Puerto Rico",earthquake
2015-06-11T06:28:47.257Z,37.6951,-117.6491,0.9132,2.47,ml,22,77.5,0.462,0.1512,nn,nn00498207,2015-06-11T15:48:24.583Z,"36km W of Goldfield, Nevada",earthquake
2015-06-11T06:25:04.310Z,37.5616667,-118.862,6.78,1.79,md,32,90,0.03853,0.05,nc,nc72464436,2015-06-11T22:11:09.990Z,"13km SE of Mammoth Lakes, California",earthquake
2015-06-11T06:15:44.000Z,60.2558,-152.517,102.5,1.6,ml,,,,0.19,ak,ak11628672,2015-06-18T10:09:00.696Z,"28km SSE of Redoubt Volcano, Alaska",earthquake
2015-06-11T06:14:30.000Z,61.1493,-145.64,28.2,1.3,ml,,,,0.7,ak,ak11623107,2015-06-18T10:09:17.749Z,"38km E of Valdez, Alaska",earthquake
2015-06-11T06:05:04.000Z,62.4492,-149.4677,59.4,1.5,ml,,,,0.77,ak,ak11623097,2015-06-18T10:09:29.761Z,"36km ENE of Talkeetna, Alaska",earthquake
2015-06-11T06:00:36.000Z,61.7794,-149.6817,38.6,1.4,ml,,,,0.52,ak,ak11623095,2015-06-18T10:09:29.197Z,"17km NNW of Meadow Lakes, Alaska",earthquake
2015-06-11T05:51:22.760Z,33.7201667,-116.7708333,17.463,1.1,ml,19,108,0.04808,0.16,ci,ci37397256,2015-06-11T14:22:43.024Z,"5km WSW of Idyllwild, California",earthquake
2015-06-11T05:49:25.000Z,60.191,-152.4649,90.3,2.1,ml,,,,0.52,ak,ak11623089,2015-06-18T10:09:21.753Z,"36km SSE of Redoubt Volcano, Alaska",earthquake
2015-06-11T05:48:38.200Z,38.8171667,-122.8238333,3.16,1.4,md,45,54,0.009279,0.05,nc,nc72464431,2015-06-13T02:06:58.250Z,"7km NW of The Geysers, California",earthquake
2015-06-11T05:43:28.000Z,61.5086,-141.5552,1.5,1.2,ml,,,,0.48,ak,ak11623086,2015-06-18T17:47:06.931Z,"153km E of Chitina, Alaska",earthquake
2015-06-11T05:43:19.100Z,17.9337,-66.8844,15,1.8,Md,4,216,0.15540854,0.05,pr,pr15162004,2015-06-11T08:12:03.424Z,"4km SSE of Guanica, Puerto Rico",earthquake
2015-06-11T05:40:39.820Z,39.6705,-121.1205,9.12,2.09,md,34,58,0.1671,0.16,nc,nc72464421,2015-06-11T22:04:27.720Z,"24km E of Berry Creek, California",earthquake
2015-06-11T05:40:39.410Z,34.4228333,-116.4915,7.947,1.39,ml,27,76,0.115,0.2,ci,ci37397248,2015-06-11T14:23:44.710Z,"35km N of Yucca Valley, California",earthquake
2015-06-11T05:40:35.890Z,37.8355,-121.7888333,13.37,1.87,md,52,86,0.02735,0.13,nc,nc72464416,2015-06-11T22:04:58.300Z,"10km E of Blackhawk, California",earthquake
2015-06-11T05:31:26.000Z,51.7966,-178.0537,75.8,1.7,ml,,,,0.16,ak,ak11628666,2015-06-18T10:09:00.157Z,"11km SSE of Tanaga Volcano, Alaska",earthquake
2015-06-11T05:29:59.810Z,39.5391,143.3779,10,4.7,mb,,151,2.417,1.15,us,us20002nwz,2015-06-11T13:32:34.805Z,"122km E of Miyako, Japan",earthquake
2015-06-11T05:28:19.800Z,45.3168,-112.532,9.5,1.1,mc,9,100.799991936001,0.0646787,0.1,mb,mb15024117,2015-06-11T21:11:48.123Z,"13km NE of Dillon, Montana",earthquake
2015-06-11T05:20:22.000Z,59.9082,-152.7684,98.8,2.5,ml,,,,0.56,ak,ak11623080,2015-06-18T10:11:19.114Z,"54km WNW of Anchor Point, Alaska",earthquake
2015-06-11T05:10:41.000Z,63.0744,-150.3114,91.9,1.7,ml,,,,0.59,ak,ak11623065,2015-06-18T10:09:24.243Z,"76km WSW of Cantwell, Alaska",earthquake
2015-06-11T05:00:38.700Z,39.6883333,-121.1226667,6.83,1.45,md,18,111,0.1757,0.08,nc,nc72464406,2015-06-12T00:56:59.660Z,"24km ENE of Berry Creek, California",earthquake
2015-06-11T04:56:32.320Z,39.6173,143.2379,10,5.5,mb,,98,2.284,0.87,us,us20002nwq,2015-06-11T21:10:45.989Z,"110km E of Miyako, Japan",earthquake
2015-06-11T04:55:30.640Z,39.6866667,-121.1228333,7.3,1.14,md,17,115,0.1746,0.08,nc,nc72464396,2015-06-12T00:54:58.750Z,"24km E of Berry Creek, California",earthquake
2015-06-11T04:51:24.310Z,39.615,143.3157,10,5.4,mb,,61,2.336,0.92,us,us20002nwm,2015-06-17T16:18:47.000Z,"117km E of Miyako, Japan",earthquake
2015-06-11T04:45:29.700Z,39.6294,143.4561,10,5.7,mwb,,26,2.394,1.23,us,us20002nwl,2015-06-12T19:05:49.990Z,"129km E of Miyako, Japan",earthquake
2015-06-11T04:40:00.712Z,37.696,-117.652,7.6292,2.21,ml,12,91.86,0.463,0.1435,nn,nn00498198,2015-06-11T05:04:22.209Z,"36km W of Goldfield, Nevada",earthquake
2015-06-11T04:38:10.660Z,39.683,-121.1235,8.06,2.78,md,45,70,0.172,0.13,nc,nc72464386,2015-06-12T05:46:40.678Z,"24km E of Berry Creek, California",earthquake
2015-06-11T04:19:18.000Z,63.2112,-150.2576,101.1,1.6,ml,,,,0.51,ak,ak11623041,2015-06-18T10:09:30.496Z,"68km WSW of Cantwell, Alaska",earthquake
2015-06-11T04:18:24.200Z,18.8803,-64.4588,37,2.8,Md,11,262.8,0.19044284,0.07,pr,pr15162001,2015-06-11T12:20:59.626Z,"53km NNE of Road Town, British Virgin Islands",earthquake
2015-06-11T04:11:12.290Z,32.7896667,-115.4568333,10.7,1.46,ml,15,79,0.01775,0.19,ci,ci37397224,2015-06-11T15:03:31.140Z,"8km WSW of Holtville, California",earthquake
2015-06-11T03:42:35.678Z,37.6885,-117.649,3.47,1.25,ml,9,90.83,0.456,0.1077,nn,nn00498189,2015-06-11T03:58:13.944Z,"36km W of Goldfield, Nevada",earthquake
2015-06-11T03:35:06.050Z,47.5386667,-121.9413333,72.57,1.49,md,14,86,0.1473,0.21,uw,uw61024627,2015-06-15T21:45:36.920Z,"5km SW of Fall City, Washington",earthquake
2015-06-11T03:28:11.300Z,33.9951667,-118.353,7.26,1.44,ml,26,58,0.008588,0.21,ci,ci37397216,2015-06-11T14:59:10.917Z,"0km W of View Park-Windsor Hills, California",earthquake
2015-06-11T03:13:14.000Z,51.8141,178.6374,91.6,1.9,ml,,,,0.26,ak,ak11628661,2015-06-18T17:47:04.905Z,"17km SSE of Little Sitkin Island, Alaska",earthquake
2015-06-11T03:04:51.864Z,37.6863,-117.6284,0,1.25,ml,8,92.25,0.454,0.177,nn,nn00498185,2015-06-11T13:49:48.613Z,"34km W of Goldfield, Nevada",earthquake
2015-06-11T03:00:27.300Z,18.2786,-67.3598,154,3.3,Md,7,298.8,0.42849639,0.31,pr,pr15162000,2015-06-11T11:03:12.824Z,"12km WSW of Stella, Puerto Rico",earthquake
2015-06-11T02:49:07.000Z,62.3433,-152.384,137.8,1.7,ml,,,,0.34,ak,ak11628660,2015-06-18T10:09:11.390Z,"117km W of Talkeetna, Alaska",earthquake
2015-06-11T02:41:49.000Z,52.1195,-172.2382,51.9,2.7,ml,,,,0.82,ak,ak11628659,2015-06-18T10:10:21.373Z,"78km WSW of Amukta Island, Alaska",earthquake
2015-06-11T02:18:48.759Z,37.6931,-117.657,0,1.22,ml,7,91.67,0.461,0.0867,nn,nn00498170,2015-06-11T03:14:43.285Z,"37km W of Goldfield, Nevada",earthquake
2015-06-11T02:15:57.000Z,63.0785,-150.2502,109.7,1.1,ml,,,,0.46,ak,ak11628658,2015-06-18T10:09:13.589Z,"74km WSW of Cantwell, Alaska",earthquake
2015-06-11T02:13:53.740Z,46.0823333,-122.384,15.8,2.11,md,35,58,0.0206,0.12,uw,uw61024617,2015-06-15T21:55:13.881Z,"19km NNE of Amboy, Washington",earthquake
2015-06-11T02:11:50.780Z,44.7635,-110.9051667,7.51,1.52,ml,16,102,0.046,0.21,uu,uu60113947,2015-06-11T22:16:46.850Z,"19km NE of West Yellowstone, Montana",earthquake
2015-06-11T02:07:14.602Z,37.6931,-117.6542,7.1971,2.25,ml,16,91.57,0.46,0.1457,nn,nn00498168,2015-06-11T03:11:50.543Z,"36km W of Goldfield, Nevada",earthquake
2015-06-11T02:06:28.000Z,61.5407,-149.7017,51,1.5,ml,,,,0.58,ak,ak11623030,2015-06-18T10:09:32.677Z,"6km WNW of Knik-Fairview, Alaska",earthquake
2015-06-11T02:04:56.770Z,36.899,-112.9728333,23,1.83,ml,10,153,0.168,0.18,uu,uu60113942,2015-06-11T22:15:11.930Z,"10km S of Colorado City, Arizona",earthquake
2015-06-11T02:04:36.000Z,61.5035,-146.739,12.7,1.7,ml,,,,0.56,ak,ak11623023,2015-06-18T10:09:23.029Z,"46km NNW of Valdez, Alaska",earthquake
2015-06-11T02:00:03.902Z,37.6964,-117.6588,3.1334,1.84,ml,13,93.05,0.464,0.1525,nn,nn00498167,2015-06-11T03:07:42.794Z,"37km W of Goldfield, Nevada",earthquake
2015-06-11T01:50:27.638Z,37.6918,-117.6481,5.3767,3.43,ml,19,70.23,0.459,0.1372,nn,nn00498164,2015-06-11T09:52:56.502Z,"36km W of Goldfield, Nevada",earthquake
2015-06-11T01:49:43.740Z,-31.4364,-179.8285,445.62,4.9,mb,,78,2.732,1.21,us,us20002nvq,2015-06-11T09:52:12.069Z,"88km W of L'Esperance Rock, New Zealand",earthquake
2015-06-11T01:45:04.000Z,60.0008,-153.1664,116.3,2,ml,,,,0.42,ak,ak11628655,2015-06-18T10:09:12.366Z,"58km SSW of Redoubt Volcano, Alaska",earthquake
2015-06-11T01:36:06.000Z,51.6246,-176.7307,46.1,1.4,ml,,,,0.22,ak,ak11628654,2015-06-18T10:09:14.818Z,"28km S of Adak, Alaska",earthquake
2015-06-11T01:22:28.000Z,60.936,-150.7561,20,1.3,ml,,,,0.64,ak,ak11623021,2015-06-18T10:09:17.038Z,"39km NE of Nikiski, Alaska",earthquake
2015-06-11T01:13:17.000Z,59.9844,-140.0814,13,2.9,ml,,,,0.83,ak,ak11623017,2015-06-18T17:48:13.231Z,"52km NNW of Yakutat, Alaska",earthquake
2015-06-11T00:59:51.000Z,63.2252,-149.3527,82,2.4,ml,,,,0.62,ak,ak11623009,2015-06-18T10:11:37.630Z,"27km SW of Cantwell, Alaska",earthquake
2015-06-11T00:50:44.090Z,53.4753,-163.7637,22.58,4.3,mb,,173,1.362,0.49,us,us20002nv8,2015-06-18T10:09:18.947Z,"151km ESE of Akutan, Alaska",earthquake
2015-06-11T00:40:19.900Z,39.1986667,-123.1138333,9.15,1.49,md,8,214,0.1456,0.05,nc,nc72464266,2015-06-11T01:57:13.200Z,"8km NNE of Talmage, California",earthquake
2015-06-11T00:10:31.000Z,67.8632,-164.7937,13.7,3.6,ml,,,,0.97,ak,ak11623002,2015-06-18T17:47:55.359Z,"83km WNW of Noatak, Alaska",earthquake
2015-06-10T23:57:59.000Z,61.9841,-151.8641,101.4,1.7,ml,,,,0.38,ak,ak11622903,2015-06-16T21:25:47.139Z,"99km WNW of Willow, Alaska",earthquake
2015-06-10T23:56:23.000Z,51.0704,179.333,18.8,2.3,ml,,,,0.33,ak,ak11622898,2015-06-17T00:46:34.040Z,"99km S of Semisopochnoi Island, Alaska",earthquake
2015-06-10T23:28:47.780Z,34.466,-119.0146667,0.13,1.63,ml,21,44,0.1056,0.22,ci,ci37397136,2015-06-11T14:34:13.024Z,"12km NW of Fillmore, California",earthquake
2015-06-10T23:20:20.000Z,51.5037,-176.3889,41.6,2.4,ml,,,,0.33,ak,ak11622893,2015-06-16T21:25:48.076Z,"45km SSE of Adak, Alaska",earthquake
2015-06-10T23:11:10.000Z,61.6104,-149.7689,46.7,1.2,ml,,,,0.47,ak,ak11627192,2015-06-16T21:27:39.909Z,"3km SE of Houston, Alaska",earthquake
2015-06-10T22:54:46.000Z,51.7626,-173.0225,2.7,2.1,ml,,,,0.54,ak,ak11627191,2015-06-16T21:27:45.402Z,"94km ESE of Atka, Alaska",earthquake
2015-06-10T22:43:30.000Z,63.1035,-151.4678,3.2,1.6,ml,,,,0.63,ak,ak11622891,2015-06-16T21:25:54.569Z,"111km NW of Talkeetna, Alaska",earthquake
2015-06-10T22:27:27.000Z,62.8144,-149.6483,69.6,1.8,ml,,,,0.45,ak,ak11622886,2015-06-16T21:25:53.475Z,"59km NNE of Talkeetna, Alaska",earthquake
2015-06-10T22:22:31.630Z,35.7448333,-121.3213333,5.53,1.19,md,8,216,0.05406,0.04,nc,nc72464151,2015-06-11T01:39:05.890Z,"16km NW of San Simeon, California",earthquake
2015-06-10T22:20:45.000Z,61.6101,-149.8375,45.8,1.9,ml,,,,0.47,ak,ak11622883,2015-06-16T21:25:56.480Z,"2km SSW of Houston, Alaska",earthquake
2015-06-10T22:19:14.197Z,37.2652,-114.6555,5.8144,1.53,ml,10,105.67,0.345,0.177,nn,nn00498142,2015-06-11T00:39:09.769Z,"40km SSW of Caliente, Nevada",earthquake
